Quantity,UnitPrice,OrderStatus,ItemsInCart,TotalPrice,Year,Month,DayOfWeek,IsWeekend,RevenuePerCartItem,OrderStatus_encoded,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_FREESHIP,CouponCode_SAVE10,CouponCode_WINTER15,RevenueIntensityScore,PriceDeviation,SpendTier
3.0,410.88,Delivered,8.0,1232.64,2023,1,4,0,154.08,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,51.36000000000001,52.21638036809816,1
2.0,176.46,Delivered,2.0,352.92,2023,9,5,1,176.46,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,88.23,-191.2191061452514,0
3.0,659.57,Cancelled,6.0,1978.71,2023,3,4,0,329.785,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,109.92833333333334,300.9063803680982,2
2.0,478.36,Shipped,3.0,956.72,2024,12,1,0,318.9066666666667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,159.45333333333335,103.14243589743592,1
4.0,30.05,Returned,6.0,120.2,2024,12,1,0,20.033333333333335,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.008333333333334,-321.6649171270718,0
4.0,300.56,Cancelled,9.0,1202.24,2025,4,5,1,133.5822222222222,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,33.39555555555555,-57.147052023121375,1
5.0,226.45,Returned,6.0,1132.25,2024,2,6,1,188.70833333333334,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,37.74166666666667,-141.22910614525142,1
2.0,349.4,Shipped,2.0,698.8,2024,1,4,0,349.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,174.7,-2.314917127071851,0
5.0,268.78,Delivered,7.0,1343.9,2023,12,4,0,191.9857142857143,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,38.39714285714286,-98.89910614525144,1
2.0,680.85,Delivered,6.0,1361.7,2024,8,6,1,226.95000000000002,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,113.47500000000001,325.1897191011236,1
3.0,182.48,Delivered,3.0,547.4399999999999,2023,7,5,1,182.48,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,60.82666666666666,-175.2270520231214,0
1.0,277.09,Returned,2.0,277.09,2024,4,5,1,138.545,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,138.545,-52.51811764705883,0
2.0,26.5,Delivered,3.0,53.0,2024,4,0,0,17.666666666666668,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,8.833333333333334,-341.1791061452514,0
3.0,315.27,Cancelled,4.0,945.81,2023,10,0,0,236.4525,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,78.8175,-59.947564102564115,1
3.0,450.98,Shipped,8.0,1352.94,2025,2,0,0,169.1175,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,56.3725,83.30089385474861,1
5.0,233.67,Shipped,10.0,1168.35,2024,9,0,0,116.835,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,23.366999999999997,-124.03705202312139,1
3.0,367.75,Pending,7.0,1103.25,2024,1,0,0,157.60714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,52.535714285714285,12.089719101123592,1
1.0,23.53,Delivered,2.0,23.53,2025,5,5,1,11.765,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11.765,-332.13028089887644,0
1.0,677.48,Delivered,1.0,677.48,2023,5,0,0,677.48,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,677.48,318.8163803680982,0
4.0,554.83,Returned,6.0,2219.32,2024,5,1,0,369.8866666666667,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,92.47166666666668,197.12294797687866,2
4.0,440.31,Cancelled,6.0,1761.24,2023,2,4,0,293.54,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,73.385,110.7018823529412,2
1.0,87.06,Shipped,4.0,87.06,2025,3,5,1,21.765,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,21.765,-242.5481176470588,0
4.0,245.28,Delivered,6.0,981.12,2023,10,0,0,163.52,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,40.88,-129.9375641025641,1
5.0,664.51,Pending,8.0,3322.55,2023,2,1,0,415.31875,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,83.06375,289.2924358974359,3
1.0,618.68,Delivered,6.0,618.68,2023,4,3,0,103.11333333333333,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,103.11333333333333,263.01971910112354,0
1.0,370.85,Delivered,2.0,370.85,2024,12,1,0,185.425,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,185.425,12.186380368098185,0
4.0,517.98,Cancelled,8.0,2071.92,2024,6,6,1,258.99,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,64.7475,166.2650828729282,2
4.0,506.11,Cancelled,5.0,2024.44,2023,11,6,1,404.88800000000003,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,101.22200000000001,148.40294797687864,2
3.0,413.83,Shipped,8.0,1241.49,2024,5,4,0,155.18625,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,51.72875,38.61243589743589,1
1.0,249.81,Pending,1.0,249.81,2023,12,2,0,249.81,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,249.81,-101.90491712707183,0
3.0,362.53,Returned,5.0,1087.59,2025,3,5,1,217.51799999999997,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,72.506,-5.149106145251437,1
2.0,299.23,Cancelled,2.0,598.46,2025,6,5,1,299.23,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,149.615,-30.378117647058787,0
1.0,536.07,Delivered,5.0,536.07,2023,11,2,0,107.21400000000001,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,107.21400000000001,168.39089385474864,0
4.0,558.9,Shipped,9.0,2235.6,2023,2,5,1,248.39999999999998,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,62.099999999999994,200.23638036809814,2
2.0,409.75,Shipped,2.0,819.5,2024,12,0,0,409.75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,204.875,42.07089385474859,0
2.0,179.96,Shipped,5.0,359.92,2025,1,5,1,71.98400000000001,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,35.992000000000004,-187.7191061452514,0
1.0,38.49,Delivered,4.0,38.49,2025,6,6,1,9.6225,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,9.6225,-313.2249171270718,0
5.0,316.4,Returned,7.0,1582.0,2024,9,4,0,226.0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45.2,-41.3070520231214,1
3.0,547.15,Shipped,4.0,1641.45,2024,10,0,0,410.3625,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,136.7875,179.47089385474857,1
4.0,540.34,Shipped,6.0,2161.36,2023,6,4,0,360.2266666666667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,90.05666666666667,184.67971910112362,2
4.0,73.65,Shipped,9.0,294.6,2024,9,0,0,32.733333333333334,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8.183333333333334,-285.01361963190186,0
5.0,391.86,Shipped,6.0,1959.3,2024,7,3,0,326.55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,65.31,62.25188235294121,2
5.0,69.7,Returned,9.0,348.5,2023,8,6,1,38.72222222222222,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7.7444444444444445,-288.0070520231214,0
5.0,26.43,Shipped,5.0,132.15,2025,3,2,0,26.43,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.2860000000000005,-332.23361963190183,0
1.0,531.74,Shipped,1.0,531.74,2023,9,0,0,531.74,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,531.74,164.0608938547486,0
2.0,496.62,Pending,2.0,993.24,2024,9,6,1,496.62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,248.31,121.40243589743591,1
1.0,660.66,Delivered,3.0,660.66,2023,11,2,0,220.22,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,220.22,308.94508287292814,0
4.0,274.82,Delivered,9.0,1099.28,2023,10,0,0,122.14222222222222,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30.535555555555554,-83.84361963190184,1
2.0,486.35,Pending,6.0,972.7,2024,6,4,0,162.11666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,81.05833333333334,111.13243589743593,1
3.0,428.88,Shipped,3.0,1286.64,2024,9,1,0,428.88000000000005,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,142.96,71.17294797687862,1
2.0,412.14,Returned,2.0,824.28,2023,9,4,0,412.14,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,206.07,82.53188235294118,0
1.0,265.64,Returned,3.0,265.64,2024,9,6,1,88.54666666666667,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,88.54666666666667,-63.96811764705882,0
2.0,273.43,Shipped,7.0,546.86,2024,5,1,0,78.12285714285714,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,39.06142857142857,-94.2491061452514,0
5.0,131.7,Shipped,8.0,658.5,2025,1,2,0,82.3125,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,16.4625,-226.0070520231214,0
5.0,85.52,Cancelled,5.0,427.6,2023,8,2,0,85.52000000000001,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,17.104,-270.1402808988764,0
2.0,320.68,Shipped,5.0,641.36,2024,6,2,0,128.272,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,64.136,-8.928117647058798,0
4.0,198.81,Returned,9.0,795.24,2025,2,2,0,88.36,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,22.09,-158.89705202312138,0
5.0,666.8,Delivered,7.0,3330.4075,2023,10,0,0,475.7725,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,95.1545,315.0850828729281,3
1.0,355.09,Cancelled,5.0,355.09,2023,12,2,0,71.018,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,71.018,25.48188235294117,0
2.0,316.2,Returned,2.0,632.4,2023,6,1,0,316.2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,158.1,-59.01756410256411,0
1.0,133.39,Shipped,2.0,133.39,2024,8,5,1,66.695,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,66.695,-224.3170520231214,0
1.0,454.23,Returned,3.0,454.23,2023,2,5,1,151.41,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,151.41,95.56638036809818,0
4.0,491.29,Pending,6.0,1965.16,2024,9,4,0,327.5266666666667,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,81.88166666666667,161.68188235294122,2
2.0,255.14,Shipped,2.0,510.28,2025,6,1,0,255.14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127.57,-120.07756410256411,0
1.0,392.61,Cancelled,4.0,392.61,2023,2,6,1,98.1525,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,98.1525,33.946380368098175,0
4.0,362.06,Returned,4.0,1448.24,2024,10,4,0,362.06,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,90.515,-5.619106145251408,1
1.0,222.73,Returned,4.0,222.73,2024,5,4,0,55.6825,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,55.6825,-152.4875641025641,0
2.0,552.63,Delivered,7.0,1105.26,2024,8,5,1,157.8942857142857,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,78.94714285714285,193.96638036809816,1
4.0,686.61,Shipped,6.0,2746.44,2023,5,0,0,457.74,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,114.435,328.90294797687864,3
3.0,305.16,Cancelled,8.0,915.48,2025,3,4,0,114.435,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,38.145,-46.5549171270718,1
1.0,41.09,Returned,4.0,41.09,2023,3,5,1,10.2725,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10.2725,-288.51811764705883,0
5.0,634.0,Delivered,8.0,3170.0,2024,6,3,0,396.25,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,79.25,258.7824358974359,3
5.0,464.74,Delivered,7.0,2323.7,2023,1,4,0,331.95714285714286,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,66.39142857142856,107.03294797687863,2
4.0,425.6,Pending,5.0,1702.4,2023,4,4,0,340.48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,85.12,66.93638036809818,2
3.0,573.22,Pending,5.0,1719.66,2023,10,4,0,343.932,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,114.644,217.55971910112362,2
1.0,123.28,Delivered,3.0,123.28,2024,7,1,0,41.093333333333334,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,41.093333333333334,-232.3802808988764,0
1.0,70.82,Pending,1.0,70.82,2023,1,6,1,70.82,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,70.82,-304.3975641025641,0
2.0,646.69,Shipped,7.0,1293.38,2023,5,6,1,184.76857142857145,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,92.38428571428572,294.9750828729282,1
2.0,513.42,Pending,5.0,1026.84,2023,12,5,1,205.368,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,102.684,145.74089385474855,1
4.0,693.07,Shipped,8.0,2772.28,2025,3,6,1,346.535,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,86.63375,335.3629479768787,3
3.0,491.43,Shipped,6.0,1474.29,2023,11,3,0,245.715,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,81.905,161.8218823529412,1
2.0,599.74,Shipped,2.0,1199.48,2025,3,5,1,599.74,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,299.87,232.0608938547486,1
2.0,650.25,Returned,6.0,1300.5,2023,2,5,1,216.75,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,108.375,291.58638036809816,1
3.0,209.48,Pending,4.0,628.4399999999999,2024,10,1,0,157.10999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,52.37,-148.2270520231214,0
5.0,209.2,Delivered,6.0,1046.0,2023,8,0,0,174.33333333333334,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,34.86666666666667,-148.5070520231214,1
4.0,197.36,Returned,9.0,789.44,2023,6,4,0,87.71555555555557,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21.928888888888892,-177.85756410256408,0
4.0,648.91,Shipped,6.0,2595.64,2023,6,2,0,432.6066666666666,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,108.15166666666666,297.19508287292814,3
2.0,441.54,Delivered,2.0,883.08,2024,4,1,0,441.54,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,220.77,66.32243589743592,1
2.0,464.92,Returned,2.0,929.84,2025,5,5,1,464.92,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,232.46,97.2408938547486,1
5.0,506.45,Shipped,7.0,2532.25,2024,12,3,0,361.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,72.35,147.78638036809815,3
4.0,255.86,Delivered,7.0,1023.44,2023,6,5,1,146.2057142857143,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,36.55142857142857,-102.80361963190182,1
2.0,125.23,Cancelled,3.0,250.46,2024,9,3,0,83.48666666666666,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,41.74333333333333,-232.47705202312136,0
5.0,38.11,Cancelled,6.0,190.55,2023,8,3,0,31.758333333333336,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.3516666666666675,-319.59705202312136,0
3.0,161.97,Pending,4.0,485.91,2025,6,6,1,121.4775,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,40.4925,-196.69361963190184,0
4.0,347.17,Shipped,8.0,1388.68,2024,6,0,0,173.585,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,43.39625,-8.490280898876392,1
4.0,276.32,Delivered,5.0,1105.28,2023,4,0,0,221.05599999999998,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,55.263999999999996,-81.38705202312138,1
4.0,314.76,Shipped,8.0,1259.04,2024,7,3,0,157.38,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,39.345,-52.91910614525142,1
3.0,475.69,Cancelled,3.0,1427.07,2024,1,0,0,475.69,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,158.56333333333333,108.01089385474859,1
1.0,372.8,Cancelled,6.0,372.8,2023,3,6,1,62.13333333333333,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,62.13333333333333,17.139719101123603,0
2.0,63.21,Cancelled,4.0,126.42,2025,6,0,0,31.605,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,15.8025,-304.46910614525143,0
1.0,634.94,Cancelled,5.0,634.94,2023,3,0,0,126.98800000000001,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,126.98800000000001,277.2329479768787,0
4.0,77.47,Returned,7.0,309.88,2024,4,0,0,44.26857142857143,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11.067142857142857,-274.24491712707186,0
3.0,84.31,Shipped,3.0,252.93,2024,2,6,1,84.31,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28.103333333333335,-271.3502808988764,0
4.0,234.45,Cancelled,9.0,937.8,2023,5,5,1,104.19999999999999,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,26.049999999999997,-124.21361963190185,1
1.0,356.81,Delivered,1.0,356.81,2023,10,4,0,356.81,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,356.81,27.201882352941197,0
4.0,209.99,Delivered,8.0,839.96,2023,3,6,1,104.995,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,26.24875,-119.6181176470588,0
3.0,659.88,Cancelled,3.0,1979.64,2023,3,3,0,659.88,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,219.96,292.2008938547486,2
2.0,336.32,Returned,3.0,672.64,2025,6,4,0,224.21333333333334,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,112.10666666666667,-21.387052023121385,0
2.0,531.49,Delivered,7.0,1062.98,2023,10,5,1,151.8542857142857,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,75.92714285714285,179.77508287292818,1
3.0,588.44,Shipped,8.0,1765.32,2024,5,0,0,220.665,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,73.55499999999999,232.77971910112365,2
3.0,251.48,Returned,4.0,754.4399999999999,2024,5,4,0,188.60999999999999,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,62.87,-123.73756410256411,0
1.0,684.65,Delivered,1.0,684.65,2024,11,6,1,684.65,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,684.65,326.9429479768786,0
1.0,195.86,Pending,3.0,195.86,2025,5,5,1,65.28666666666668,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,65.28666666666668,-171.8191061452514,0
3.0,50.34,Returned,3.0,151.02,2023,5,6,1,50.34,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16.78,-324.87756410256407,0
5.0,678.19,Returned,8.0,3330.4075,2023,6,2,0,416.3009375,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,83.2601875,319.5263803680982,3
3.0,554.25,Shipped,6.0,1662.75,2023,4,4,0,277.125,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,92.375,186.5708938547486,1
4.0,576.87,Returned,5.0,2307.48,2023,5,1,0,461.496,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,115.374,221.2097191011236,2
4.0,408.36,Cancelled,4.0,1633.44,2023,10,0,0,408.36,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,102.09,78.75188235294121,1
5.0,190.11,Delivered,7.0,950.5500000000001,2024,7,0,0,135.79285714285714,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,27.15857142857143,-185.10756410256408,1
3.0,602.75,Shipped,6.0,1808.25,2025,3,5,1,301.375,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,100.45833333333333,251.03508287292817,2
3.0,646.79,Cancelled,5.0,1940.37,2023,8,3,0,388.07399999999996,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,129.358,288.1263803680981,2
4.0,418.71,Pending,8.0,1674.84,2023,6,6,1,209.355,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,52.33875,63.04971910112357,2
2.0,323.45,Returned,5.0,646.9,2025,2,6,1,129.38,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,64.69,-34.25705202312139,0
1.0,694.5,Pending,3.0,694.5,2024,7,3,0,231.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,231.5,319.2824358974359,0
2.0,337.32,Cancelled,4.0,674.64,2024,12,0,0,168.66,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,84.33,-18.340280898876415,0
2.0,467.91,Returned,5.0,935.82,2024,4,1,0,187.16400000000002,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,93.58200000000001,116.1950828729282,1
4.0,38.28,Cancelled,4.0,153.12,2024,6,5,1,38.28,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9.57,-291.3281176470588,0
2.0,73.41,Shipped,2.0,146.82,2023,12,3,0,73.41,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,36.705,-278.3049171270718,0
3.0,668.33,Pending,4.0,2004.99,2023,9,6,1,501.2475,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,167.0825,300.65089385474863,2
4.0,410.21,Pending,5.0,1640.84,2024,7,0,0,328.168,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,82.042,58.49508287292815,1
4.0,294.41,Pending,4.0,1177.64,2023,12,0,0,294.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,73.6025,-35.19811764705878,1
3.0,501.82,Cancelled,4.0,1505.46,2025,3,5,1,376.365,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,125.455,146.15971910112359,1
2.0,552.83,Cancelled,3.0,1105.66,2024,6,0,0,368.55333333333334,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,184.27666666666667,201.1150828729282,1
3.0,498.66,Cancelled,6.0,1495.98,2025,2,6,1,249.33,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,83.11,142.99971910112362,1
4.0,695.1,Returned,8.0,2780.4,2024,8,4,0,347.55,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,86.8875,319.8824358974359,3
1.0,381.61,Pending,5.0,381.61,2023,4,0,0,76.322,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,76.322,25.949719101123605,0
5.0,507.94,Cancelled,9.0,2539.7,2023,2,3,0,282.18888888888887,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56.437777777777775,178.3318823529412,3
3.0,571.53,Delivered,6.0,1714.59,2025,5,0,0,285.765,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.255,241.92188235294117,2
5.0,421.44,Pending,5.0,2107.2,2024,10,3,0,421.43999999999994,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,84.288,62.77638036809816,2
2.0,588.3,Pending,2.0,1176.6,2025,1,3,0,588.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,294.15,232.63971910112355,1
1.0,355.15,Returned,2.0,355.15,2024,6,1,0,177.575,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,177.575,-20.06756410256412,0
2.0,695.29,Pending,6.0,1390.58,2024,7,3,0,231.76333333333332,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,115.88166666666666,339.62971910112356,1
4.0,302.65,Cancelled,8.0,1210.6,2023,2,0,0,151.325,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,37.83125,-26.958117647058828,1
2.0,608.04,Cancelled,4.0,1216.08,2023,1,6,1,304.02,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,152.01,252.37971910112356,1
2.0,344.18,Shipped,7.0,688.36,2023,11,3,0,98.33714285714287,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,49.16857142857143,-23.499106145251403,0
